id,municipality_code,municipality,bairro,residents,resident_workers,jobs,lon,lat
WRK_0198,3301702,Duque de Caxias,Municipal total,0,0,2418,-43.260003,-22.6441409993289
WRK_0199,3301702,Duque de Caxias,Municipal total,0,0,1415,-43.261252,-22.6348869993291
WRK_0200,3301702,Duque de Caxias,Municipal total,0,0,7,-43.259312,-22.59927099933
WRK_0201,3301702,Duque de Caxias,Municipal total,0,0,29,-43.265014,-22.5862449993302
WRK_0202,3301702,Duque de Caxias,Municipal total,0,0,46,-43.261506,-22.5775999993305
WRK_0203,3301702,Duque de Caxias,Municipal total,0,0,3,-43.268337,-22.5703909993306
WRK_0204,3301702,Duque de Caxias,Municipal total,0,0,0,-43.244689,-22.7143689993273
WRK_0205,3301702,Duque de Caxias,Municipal total,0,0,781,-43.244608,-22.6950949993277
WRK_0206,3301702,Duque de Caxias,Municipal total,0,0,2255,-43.244759,-22.684555999328
WRK_0207,3301702,Duque de Caxias,Municipal total,0,0,1913,-43.248328,-22.6751529993282
WRK_0208,3301702,Duque de Caxias,Municipal total,0,0,281,-43.25072,-22.6530639993287
WRK_0209,3301702,Duque de Caxias,Municipal total,0,0,3066,-43.24711,-22.6445179993289
WRK_0210,3301702,Duque de Caxias,Municipal total,0,0,1265,-43.24656,-22.6315099993292
WRK_0211,3301702,Duque de Caxias,Municipal total,0,0,128,-43.240688,-22.6205579993294
WRK_0212,3301702,Duque de Caxias,Municipal total,0,0,14,-43.251343,-22.6080389993298
WRK_0213,3301702,Duque de Caxias,Municipal total,0,0,34,-43.250058,-22.5723499993306
WRK_0214,3301702,Duque de Caxias,Municipal total,0,0,19,-43.22454,-22.7064619993275
WRK_0215,3301702,Duque de Caxias,Municipal total,0,0,413,-43.233242,-22.6993969993276
WRK_0216,3301702,Duque de Caxias,Municipal total,0,0,65,-43.237744,-22.6872099993279
WRK_0217,3301702,Duque de Caxias,Municipal total,0,0,4,-43.237986,-22.6779759993281
WRK_0218,3301702,Duque de Caxias,Municipal total,0,0,927,-43.230776,-22.6557209993286
WRK_0219,3301702,Duque de Caxias,Municipal total,0,0,2530,-43.231763,-22.6446229993289
WRK_0220,3301702,Duque de Caxias,Municipal total,0,0,1096,-43.233435,-22.6322269993292
WRK_0221,3301702,Duque de Caxias,Municipal total,0,0,2520,-43.235588,-22.6177759993295
WRK_0222,3301702,Duque de Caxias,Municipal total,0,0,148,-43.235946,-22.6078029993298
WRK_0223,3301702,Duque de Caxias,Municipal total,0,0,5,-43.238457,-22.5936249993301
WRK_0224,3301702,Duque de Caxias,Municipal total,0,0,9,-43.223604,-22.6540739993287
WRK_0225,3301702,Duque de Caxias,Municipal total,0,0,2715,-43.219769,-22.6420859993289
WRK_0226,3301702,Duque de Caxias,Municipal total,0,0,2489,-43.217495,-22.6295549993292
WRK_0227,3301702,Duque de Caxias,Municipal total,0,0,1639,-43.21753,-22.6207519993294
WRK_0228,3301702,Duque de Caxias,Municipal total,0,0,3,-43.212404,-22.6103899993297
WRK_0229,3301702,Duque de Caxias,Municipal total,0,0,44,-43.207975,-22.638972999329
WRK_0230,3301702,Duque de Caxias,Municipal total,0,0,1644,-43.204312,-22.6286269993293
WRK_0231,3301702,Duque de Caxias,Municipal total,0,0,3094,-43.204497,-22.6194469993295
WRK_0232,3301702,Duque de Caxias,Municipal total,0,0,3,-43.203763,-22.6074039993298
WRK_0233,3301702,Duque de Caxias,Municipal total,0,0,2,-43.194911,-22.6249319993294
WRK_0234,3301702,Duque de Caxias,Municipal total,0,0,2,-43.194613,-22.6233019993294
WRK_0235,3301801,Engenheiro Paulo de Frontin,Municipal total,0,0,37,-43.678284,-22.5762539993305
WRK_0236,3301801,Engenheiro Paulo de Frontin,Municipal total,0,0,24,-43.674472,-22.5754679993305
WRK_0237,3301801,Engenheiro Paulo de Frontin,Municipal total,0,0,18,-43.67119,-22.5737339993305
WRK_0238,3301850,Guapimirim,Municipal total,0,0,561,-43.023531,-22.6678299993284
WRK_0239,3301850,Guapimirim,Municipal total,0,0,68,-43.02143,-22.6523349993287
WRK_0240,3301850,Guapimirim,Municipal total,0,0,1,-43.019777,-22.6484669993288
WRK_0241,3301850,Guapimirim,Municipal total,0,0,407,-43.01782,-22.6675869993284
WRK_0242,3301850,Guapimirim,Municipal total,0,0,59,-43.012212,-22.6577199993286
WRK_0243,3301850,Guapimirim,Municipal total,0,0,83,-43.016087,-22.6425049993289
WRK_0244,3301850,Guapimirim,Municipal total,0,0,5,-43.006572,-22.6286609993293
WRK_0245,3301850,Guapimirim,Municipal total,0,0,6,-43.008026,-22.6118539993297
WRK_0246,3301850,Guapimirim,Municipal total,0,0,13,-43.006603,-22.59583299933
WRK_0247,3301850,Guapimirim,Municipal total,0,0,45,-43.011231,-22.5858349993303
WRK_0248,3301850,Guapimirim,Municipal total,0,0,66,-43.006887,-22.5793349993304
WRK_0249,3301850,Guapimirim,Municipal total,0,0,112,-42.999044,-22.6626389993285
WRK_0250,3301850,Guapimirim,Municipal total,0,0,4793,-42.992052,-22.6536829993287
WRK_0251,3301850,Guapimirim,Municipal total,0,0,47,-42.995633,-22.6447089993289
WRK_0252,3301850,Guapimirim,Municipal total,0,0,10,-43.004313,-22.6243649993294
WRK_0253,3301850,Guapimirim,Municipal total,0,0,0,-43.002176,-22.6097679993297
WRK_0254,3301850,Guapimirim,Municipal total,0,0,42,-43.000219,-22.6003529993299
WRK_0255,3301850,Guapimirim,Municipal total,0,0,96,-43.004205,-22.5864809993302
WRK_0256,3301850,Guapimirim,Municipal total,0,0,134,-43.002784,-22.5764289993305
WRK_0257,3301850,Guapimirim,Municipal total,0,0,5,-42.9757,-22.6753869993282
WRK_0258,3301850,Guapimirim,Municipal total,0,0,57,-42.987772,-22.6494909993288
WRK_0259,3301850,Guapimirim,Municipal total,0,0,51,-42.987052,-22.6437259993289
WRK_0260,3301850,Guapimirim,Municipal total,0,0,16,-42.97799,-22.6296259993292
WRK_0261,3301850,Guapimirim,Municipal total,0,0,14,-42.988136,-22.59626799933
WRK_0262,3301850,Guapimirim,Municipal total,0,0,15,-42.984923,-22.5905809993301
WRK_0263,3301850,Guapimirim,Municipal total,0,0,32,-42.973203,-22.6768219993282
WRK_0264,3301850,Guapimirim,Municipal total,0,0,10,-42.97459,-22.6751669993282
WRK_0265,3301850,Guapimirim,Municipal total,0,0,36,-42.970948,-22.6430899993289
WRK_0266,3301850,Guapimirim,Municipal total,0,0,13,-42.974631,-22.6342809993291
WRK_0267,3301850,Guapimirim,Municipal total,0,0,5,-42.954235,-22.6923799993278
WRK_0268,3301850,Guapimirim,Municipal total,0,0,10,-42.95071,-22.685724999328
WRK_0269,3301850,Guapimirim,Municipal total,0,0,0,-42.960165,-22.6375979993291
WRK_0270,3301850,Guapimirim,Municipal total,0,0,7,-42.954831,-22.6282359993293
WRK_0271,3301850,Guapimirim,Municipal total,0,0,5,-42.959078,-22.5882249993302
WRK_0272,3301850,Guapimirim,Municipal total,0,0,54,-42.949752,-22.5750059993305
WRK_0273,3301850,Guapimirim,Municipal total,0,0,15,-42.937898,-22.59746099933
WRK_0274,3301850,Guapimirim,Municipal total,0,0,39,-42.939192,-22.5861099993302
WRK_0275,3301850,Guapimirim,Municipal total,0,0,5,-42.94567,-22.5779779993304
WRK_0276,3301850,Guapimirim,Municipal total,0,0,7,-42.923422,-22.5794849993304
WRK_0277,3301850,Guapimirim,Municipal total,0,0,12,-42.882784,-22.5796289993304
WRK_0278,3301850,Guapimirim,Municipal total,0,0,17,-42.885158,-22.5733829993305
WRK_0279,3301900,Itaboraí,Municipal total,0,0,7,-42.966644,-22.7467129993265
WRK_0280,3301900,Itaboraí,Municipal total,0,0,10,-42.96053,-22.725750999327
WRK_0281,3301900,Itaboraí,Municipal total,0,0,41,-42.947013,-22.7591469993263
WRK_0282,3301900,Itaboraí,Municipal total,0,0,196,-42.949145,-22.7480449993265
WRK_0283,3301900,Itaboraí,Municipal total,0,0,388,-42.949159,-22.7321659993269
WRK_0284,3301900,Itaboraí,Municipal total,0,0,824,-42.948262,-22.727271999327
WRK_0285,3301900,Itaboraí,Municipal total,0,0,265,-42.935646,-22.7978629993253
WRK_0286,3301900,Itaboraí,Municipal total,0,0,1664,-42.937281,-22.7903559993255
WRK_0287,3301900,Itaboraí,Municipal total,0,0,2184,-42.936726,-22.7770259993258
WRK_0288,3301900,Itaboraí,Municipal total,0,0,907,-42.936849,-22.7639559993261
WRK_0289,3301900,Itaboraí,Municipal total,0,0,378,-42.941452,-22.7538439993264
WRK_0290,3301900,Itaboraí,Municipal total,0,0,115,-42.940459,-22.7334469993268
WRK_0291,3301900,Itaboraí,Municipal total,0,0,3248,-42.938682,-22.7227839993271
WRK_0292,3301900,Itaboraí,Municipal total,0,0,22,-42.931708,-22.7146859993273
WRK_0293,3301900,Itaboraí,Municipal total,0,0,2,-42.929134,-22.7985389993253
WRK_0294,3301900,Itaboraí,Municipal total,0,0,429,-42.918546,-22.7861929993256
WRK_0295,3301900,Itaboraí,Municipal total,0,0,8131,-42.922428,-22.772306999326
WRK_0296,3301900,Itaboraí,Municipal total,0,0,3920,-42.921582,-22.7657379993261
WRK_0297,3301900,Itaboraí,Municipal total,0,0,316,-42.921221,-22.7532189993264
WRK_0298,3301900,Itaboraí,Municipal total,0,0,90,-42.923969,-22.7375659993267
WRK_0299,3301900,Itaboraí,Municipal total,0,0,415,-42.92901,-22.7227949993271
WRK_0300,3301900,Itaboraí,Municipal total,0,0,22,-42.92243,-22.7134009993273
WRK_0301,3301900,Itaboraí,Municipal total,0,0,44,-42.902925,-22.8202699993248
WRK_0302,3301900,Itaboraí,Municipal total,0,0,78,-42.908317,-22.8008769993253
WRK_0303,3301900,Itaboraí,Municipal total,0,0,362,-42.913297,-22.7878129993256
WRK_0304,3301900,Itaboraí,Municipal total,0,0,191,-42.903357,-22.769246999326
WRK_0305,3301900,Itaboraí,Municipal total,0,0,1961,-42.905975,-22.7638869993261
WRK_0306,3301900,Itaboraí,Municipal total,0,0,72,-42.910967,-22.7543319993263
WRK_0307,3301900,Itaboraí,Municipal total,0,0,0,-42.913896,-22.7288959993269
WRK_0308,3301900,Itaboraí,Municipal total,0,0,14,-42.903151,-22.7167699993272
WRK_0309,3301900,Itaboraí,Municipal total,0,0,85,-42.907453,-22.7042719993275
WRK_0310,3301900,Itaboraí,Municipal total,0,0,19,-42.903837,-22.7005369993276
WRK_0311,3301900,Itaboraí,Municipal total,0,0,58,-42.888558,-22.8397429993244
WRK_0312,3301900,Itaboraí,Municipal total,0,0,5,-42.887063,-22.8235249993248
WRK_0313,3301900,Itaboraí,Municipal total,0,0,475,-42.890704,-22.8186399993249
WRK_0314,3301900,Itaboraí,Municipal total,0,0,41,-42.887787,-22.8065229993252
WRK_0315,3301900,Itaboraí,Municipal total,0,0,57,-42.896574,-22.7886179993256
WRK_0316,3301900,Itaboraí,Municipal total,0,0,14,-42.889385,-22.7774889993258
WRK_0317,3301900,Itaboraí,Municipal total,0,0,2494,-42.896585,-22.7599419993262
WRK_0318,3301900,Itaboraí,Municipal total,0,0,1047,-42.893102,-22.7494479993265
WRK_0319,3301900,Itaboraí,Municipal total,0,0,17,-42.890409,-22.7386239993267
WRK_0320,3301900,Itaboraí,Municipal total,0,0,228,-42.89685,-22.7179819993272
WRK_0321,3301900,Itaboraí,Municipal total,0,0,836,-42.897652,-22.7087099993274
WRK_0322,3301900,Itaboraí,Municipal total,0,0,5,-42.900359,-22.7007049993276
WRK_0323,3301900,Itaboraí,Municipal total,0,0,10,-42.873345,-22.8503739993242
WRK_0324,3301900,Itaboraí,Municipal total,0,0,100,-42.881101,-22.8427029993243
WRK_0325,3301900,Itaboraí,Municipal total,0,0,42,-42.882703,-22.8351399993245
WRK_0326,3301900,Itaboraí,Municipal total,0,0,133,-42.884189,-22.814619999325
WRK_0327,3301900,Itaboraí,Municipal total,0,0,29,-42.883379,-22.8055329993252
WRK_0328,3301900,Itaboraí,Municipal total,0,0,43,-42.875507,-22.7875729993256
WRK_0329,3301900,Itaboraí,Municipal total,0,0,18,-42.884689,-22.7743499993259
WRK_0330,3301900,Itaboraí,Municipal total,0,0,210,-42.882986,-22.7585199993262
WRK_0331,3301900,Itaboraí,Municipal total,0,0,2552,-42.879434,-22.7497049993265
WRK_0332,3301900,Itaboraí,Municipal total,0,0,200,-42.880007,-22.7402849993267
WRK_0333,3301900,Itaboraí,Municipal total,0,0,36,-42.872957,-22.7199679993272
WRK_0334,3301900,Itaboraí,Municipal total,0,0,386,-42.877353,-22.7036249993275
WRK_0335,3301900,Itaboraí,Municipal total,0,0,343,-42.878405,-22.6995479993276
WRK_0336,3301900,Itaboraí,Municipal total,0,0,0,-42.867964,-22.8665259993238
WRK_0337,3301900,Itaboraí,Municipal total,0,0,49,-42.862709,-22.8406779993244
WRK_0338,3301900,Itaboraí,Municipal total,0,0,73,-42.86518,-22.8174869993249
WRK_0339,3301900,Itaboraí,Municipal total,0,0,10,-42.866339,-22.8083389993251
WRK_0340,3301900,Itaboraí,Municipal total,0,0,50,-42.865729,-22.7857209993256
WRK_0341,3301900,Itaboraí,Municipal total,0,0,408,-42.859615,-22.7766349993258
WRK_0342,3301900,Itaboraí,Municipal total,0,0,1225,-42.863,-22.7588179993263
WRK_0343,3301900,Itaboraí,Municipal total,0,0,8599,-42.861163,-22.7484439993265
WRK_0344,3301900,Itaboraí,Municipal total,0,0,739,-42.863403,-22.7358599993268
WRK_0345,3301900,Itaboraí,Municipal total,0,0,301,-42.863239,-22.7202079993272
WRK_0346,3301900,Itaboraí,Municipal total,0,0,56,-42.868587,-22.7123259993273
WRK_0347,3301900,Itaboraí,Municipal total,0,0,2,-42.872709,-22.6985019993277
WRK_0348,3301900,Itaboraí,Municipal total,0,0,10,-42.84489,-22.855265999324
WRK_0349,3301900,Itaboraí,Municipal total,0,0,5,-42.842415,-22.8170379993249
WRK_0350,3301900,Itaboraí,Municipal total,0,0,9,-42.845472,-22.8089919993251
WRK_0351,3301900,Itaboraí,Municipal total,0,0,85,-42.8516,-22.771991999326
WRK_0352,3301900,Itaboraí,Municipal total,0,0,1010,-42.852859,-22.7591119993263
WRK_0353,3301900,Itaboraí,Municipal total,0,0,6714,-42.851827,-22.7457269993265
WRK_0354,3301900,Itaboraí,Municipal total,0,0,1901,-42.849215,-22.7369269993268
WRK_0355,3301900,Itaboraí,Municipal total,0,0,303,-42.854235,-22.725411999327
WRK_0356,3301900,Itaboraí,Municipal total,0,0,32,-42.846358,-22.7040669993275
WRK_0357,3301900,Itaboraí,Municipal total,0,0,5,-42.834199,-22.857821999324
WRK_0358,3301900,Itaboraí,Municipal total,0,0,6,-42.828405,-22.8464549993242
WRK_0359,3301900,Itaboraí,Municipal total,0,0,10,-42.841381,-22.8101989993251
WRK_0360,3301900,Itaboraí,Municipal total,0,0,521,-42.839148,-22.7967119993254
WRK_0361,3301900,Itaboraí,Municipal total,0,0,26,-42.830561,-22.7884239993256
WRK_0362,3301900,Itaboraí,Municipal total,0,0,16,-42.83439,-22.7764519993259
WRK_0363,3301900,Itaboraí,Municipal total,0,0,465,-42.840811,-22.7627789993262
WRK_0364,3301900,Itaboraí,Municipal total,0,0,753,-42.836534,-22.7489239993265
WRK_0365,3301900,Itaboraí,Municipal total,0,0,1905,-42.837064,-22.7375759993267
WRK_0366,3301900,Itaboraí,Municipal total,0,0,385,-42.833412,-22.7239089993271
WRK_0367,3301900,Itaboraí,Municipal total,0,0,34,-42.836109,-22.7113349993273
WRK_0368,3301900,Itaboraí,Municipal total,0,0,0,-42.842347,-22.683211999328
WRK_0369,3301900,Itaboraí,Municipal total,0,0,5,-42.826743,-22.8369879993245
WRK_0370,3301900,Itaboraí,Municipal total,0,0,0,-42.8261385960637,-22.8140918
WRK_0371,3301900,Itaboraí,Municipal total,0,0,35,-42.822637,-22.7870559993256
WRK_0372,3301900,Itaboraí,Municipal total,0,0,17,-42.823037,-22.7777769993258
WRK_0373,3301900,Itaboraí,Municipal total,0,0,146,-42.821527,-22.7620009993262
WRK_0374,3301900,Itaboraí,Municipal total,0,0,74,-42.823745,-22.7478279993265
WRK_0375,3301900,Itaboraí,Municipal total,0,0,858,-42.825561,-22.7309149993269
WRK_0376,3301900,Itaboraí,Municipal total,0,0,864,-42.824452,-22.7223779993271
WRK_0377,3301900,Itaboraí,Municipal total,0,0,2,-42.822744,-22.7137179993273
WRK_0378,3301900,Itaboraí,Municipal total,0,0,8,-42.821118,-22.6911329993278
WRK_0379,3302007,Itaguaí,Municipal total,0,0,4,-43.878977,-22.9258499993224
WRK_0380,3302007,Itaguaí,Municipal total,0,0,118,-43.879892,-22.9044259993229
WRK_0381,3302007,Itaguaí,Municipal total,0,0,310,-43.889413,-22.8634399993239
WRK_0382,3302007,Itaguaí,Municipal total,0,0,12,-43.878206,-22.9411849993221
WRK_0383,3302007,Itaguaí,Municipal total,0,0,544,-43.867403,-22.9028099993229
WRK_0384,3302007,Itaguaí,Municipal total,0,0,2,-43.865045,-22.900344999323
WRK_0385,3302007,Itaguaí,Municipal total,0,0,21,-43.872678,-22.8615629993239
WRK_0386,3302007,Itaguaí,Municipal total,0,0,22,-43.867725,-22.857368999324
WRK_0387,3302007,Itaguaí,Municipal total,0,0,12,-43.860647,-22.9507269993219
WRK_0388,3302007,Itaguaí,Municipal total,0,0,1549,-43.851155,-22.9187039993226
WRK_0389,3302007,Itaguaí,Municipal total,0,0,316,-43.852061,-22.901983999323
WRK_0390,3302007,Itaguaí,Municipal total,0,0,256,-43.853986,-22.898091999323
WRK_0391,3302007,Itaguaí,Municipal total,0,0,134,-43.856273,-22.857164999324
WRK_0392,3302007,Itaguaí,Municipal total,0,0,24,-43.855119,-22.8432629993243
WRK_0393,3302007,Itaguaí,Municipal total,0,0,568,-43.845194,-22.9171139993226
WRK_0394,3302007,Itaguaí,Municipal total,0,0,30,-43.845439,-22.901498999323
WRK_0395,3302007,Itaguaí,Municipal total,0,0,919,-43.84304,-22.8925939993232
WRK_0396,3302007,Itaguaí,Municipal total,0,0,16,-43.837078,-22.8867039993233
WRK_0397,3302007,Itaguaí,Municipal total,0,0,85,-43.843848,-22.856409999324
WRK_0398,3302007,Itaguaí,Municipal total,0,0,22,-43.839713,-22.8452559993243
WRK_0399,3302007,Itaguaí,Municipal total,0,0,5,-43.840876,-22.8272769993247
WRK_0400,3302007,Itaguaí,Municipal total,0,0,672,-43.831565,-22.9147549993227
WRK_0401,3302007,Itaguaí,Municipal total,0,0,54,-43.824241,-22.8874239993233
WRK_0402,3302007,Itaguaí,Municipal total,0,0,1018,-43.823839,-22.8834689993234
WRK_0403,3302007,Itaguaí,Municipal total,0,0,97,-43.828205,-22.8529169993241
WRK_0404,3302007,Itaguaí,Municipal total,0,0,44,-43.825752,-22.8448999993243
WRK_0405,3302007,Itaguaí,Municipal total,0,0,12,-43.831183,-22.8321649993246
WRK_0406,3302007,Itaguaí,Municipal total,0,0,5,-43.825193,-22.7235079993271
WRK_0407,3302007,Itaguaí,Municipal total,0,0,0,-43.820262,-22.8880379993233
WRK_0408,3302007,Itaguaí,Municipal total,0,0,3392,-43.814339,-22.8772289993235
WRK_0409,3302007,Itaguaí,Municipal total,0,0,848,-43.809397,-22.8678459993237
WRK_0410,3302007,Itaguaí,Municipal total,0,0,93,-43.815577,-22.8538759993241
WRK_0411,3302007,Itaguaí,Municipal total,0,0,135,-43.816799,-22.8425029993243
WRK_0412,3302007,Itaguaí,Municipal total,0,0,9,-43.813782,-22.8225569993248
WRK_0413,3302007,Itaguaí,Municipal total,0,0,119,-43.812883,-22.8112389993251
WRK_0414,3302007,Itaguaí,Municipal total,0,0,50,-43.812329,-22.8017489993253
WRK_0415,3302007,Itaguaí,Municipal total,0,0,14,-43.81247,-22.7913919993255
WRK_0416,3302007,Itaguaí,Municipal total,0,0,19,-43.815357,-22.7742049993259
WRK_0417,3302007,Itaguaí,Municipal total,0,0,42,-43.815272,-22.7402629993267
WRK_0418,3302007,Itaguaí,Municipal total,0,0,20,-43.814673,-22.7310129993269
WRK_0419,3302007,Itaguaí,Municipal total,0,0,18,-43.81599,-22.7145899993273
WRK_0420,3302007,Itaguaí,Municipal total,0,0,0,-43.81098,-22.7107899993274
WRK_0421,3302007,Itaguaí,Municipal total,0,0,505,-43.79621,-22.8749019993236
WRK_0422,3302007,Itaguaí,Municipal total,0,0,3086,-43.797887,-22.8696139993237
WRK_0423,3302007,Itaguaí,Municipal total,0,0,122,-43.796614,-22.855655999324
WRK_0424,3302007,Itaguaí,Municipal total,0,0,318,-43.798393,-22.8397789993244
WRK_0425,3302007,Itaguaí,Municipal total,0,0,19,-43.798463,-22.8299009993246
WRK_0426,3302007,Itaguaí,Municipal total,0,0,67,-43.797732,-22.812017999325
WRK_0427,3302007,Itaguaí,Municipal total,0,0,35,-43.802385,-22.8027609993252
WRK_0428,3302007,Itaguaí,Municipal total,0,0,10,-43.806023,-22.7825799993257
WRK_0429,3302007,Itaguaí,Municipal total,0,0,101,-43.797377,-22.7731569993259
WRK_0430,3302007,Itaguaí,Municipal total,0,0,5,-43.792505,-22.7648249993261
WRK_0431,3302007,Itaguaí,Municipal total,0,0,20,-43.798755,-22.7417469993266
WRK_0432,3302007,Itaguaí,Municipal total,0,0,53,-43.798036,-22.7320409993269
WRK_0433,3302007,Itaguaí,Municipal total,0,0,33,-43.800843,-22.7194819993271
WRK_0434,3302007,Itaguaí,Municipal total,0,0,822,-43.783279,-22.8735799993236
WRK_0435,3302007,Itaguaí,Municipal total,0,0,14572,-43.780314,-22.8686309993237
WRK_0436,3302007,Itaguaí,Municipal total,0,0,1013,-43.783158,-22.8548719993241
WRK_0437,3302007,Itaguaí,Municipal total,0,0,68,-43.784575,-22.8432869993243
