id,municipality_code,census_population,age_15_59_measured_or_suppression_proxy,census_municipal_employment_calibrated
RES_5621,3304557,333,210.0,147
RES_5622,3304557,784,529.0,371
RES_5623,3304557,629,397.0,278
RES_5624,3304557,2856,1696.0,1189
RES_5625,3304557,518,308.0,216
RES_5626,3304557,9337,5700.0,3996
RES_5627,3304557,4757,3190.0,2236
RES_5628,3304557,1343,879.0,616
RES_5629,3304557,2123,1242.0,871
RES_5630,3304557,458,318.0,223
RES_5631,3304557,1339,892.0,625
RES_5632,3304557,231,153.0,107
RES_5633,3304557,597,391.0,274
RES_5634,3304557,306,185.0,130
RES_5635,3304557,1513,878.0,616
RES_5636,3304557,614,401.0,281
RES_5637,3304557,1030,653.0,458
RES_5638,3304557,7647,4897.0,3433
RES_5639,3304557,2877,1830.0,1283
RES_5640,3304557,781,482.0,338
RES_5641,3304557,313,199.0,140
RES_5642,3304557,581,350.0,245
RES_5643,3304557,228,155.0,109
RES_5644,3304557,236,151.0,106
RES_5645,3304557,1512,1013.0,710
RES_5646,3304557,1905,1285.0,901
RES_5647,3304557,145,102.41633959620513,72
RES_5648,3304557,655,407.0,285
RES_5649,3304557,1471,959.6417141933323,673
RES_5650,3304557,405,259.0,182
RES_5651,3304557,983,496.0,348
RES_5652,3304557,684,347.0,243
RES_5653,3304557,482,243.0,170
RES_5654,3304557,243,118.0,83
RES_5655,3304557,366,181.0,127
RES_5656,3304557,227,146.0,102
RES_5657,3304557,216,146.0,102
RES_5658,3304557,285,173.0,121
RES_5659,3304557,613,386.0,271
RES_5660,3304557,1696,1059.0,742
RES_5661,3304557,1046,648.0,454
RES_5662,3304557,509,320.0,224
RES_5663,3304557,893,537.0,376
RES_5664,3304557,508,325.0,228
RES_5665,3304557,215,146.0,102
RES_5666,3304557,1151,720.0,505
RES_5667,3304557,1035,665.0,466
RES_5668,3304557,98,62.0,43
RES_5669,3304557,193,119.0,83
RES_5670,3304557,179,110.0,77
RES_5671,3304557,86,47.0,33
RES_5672,3304557,956,602.0,422
RES_5673,3304557,355,224.0,157
RES_5674,3304557,1454,911.0,639
RES_5675,3304557,1060,675.0,473
RES_5676,3304557,7132,4567.0,3202
RES_5677,3304557,17329,11694.0,8198
RES_5678,3304557,5305,3343.0,2344
RES_5679,3304557,484,332.0,233
RES_5680,3304557,549,344.0,241
RES_5681,3304557,342,231.0,162
RES_5682,3304557,492,305.0,214
RES_5683,3304557,133,100.0,70
RES_5684,3304557,11161,8146.0,5711
RES_5685,3304557,3441,2508.0,1758
RES_5686,3304557,39762,27911.0,19567
RES_5687,3304557,10442,7423.0,5204
RES_5688,3304557,3459,2419.0,1696
RES_5689,3304557,3756,2649.0,1857
RES_5690,3304557,569,345.0,242
RES_5691,3304557,1505,922.0,646
RES_5692,3304557,1056,694.0,487
RES_5693,3304557,3656,2383.0,1671
RES_5694,3304557,4222,2749.0,1927
RES_5695,3304557,134,88.0,62
RES_5696,3304557,375,248.0,174
RES_5697,3304557,1536,979.0,686
RES_5698,3304557,1234,816.0,572
RES_5699,3304557,4616,2925.0,2051
RES_5700,3304557,1472,951.0,667
RES_5701,3304557,1381,882.0,618
RES_5702,3304557,595,398.0,279
RES_5703,3304557,1176,790.0,554
RES_5704,3304557,880,551.0,386
RES_5705,3304557,4734,3083.0,2161
RES_5706,3304557,2325,1506.0,1056
RES_5707,3304557,1340,887.0,622
RES_5708,3304557,85,62.0,43
RES_5709,3304557,482,305.0,214
RES_5710,3304557,783,510.0,358
RES_5711,3304557,691,455.0,319
RES_5712,3304557,1591,1061.0,744
RES_5713,3304557,1143,708.0,496
RES_5714,3304557,7723,5103.0,3577
RES_5715,3304557,2554,1613.0,1131
RES_5716,3304557,4739,3058.0,2144
RES_5717,3304557,576,355.0,249
RES_5718,3304557,236,167.0,117
RES_5719,3304557,793,489.0,343
RES_5720,3304557,1034,691.0,484
RES_5721,3304557,264,180.0,126
RES_5722,3304557,894,654.0,458
RES_5723,3304557,71,50.0,35
RES_5724,3304557,10188,6967.261897573543,4884
RES_5725,3304557,16531,11281.0,7908
RES_5726,3304557,4599,2906.0,2037
RES_5727,3304557,612,388.0,272
RES_5728,3304557,4097,2732.0,1915
RES_5729,3304557,16203,10919.0,7655
RES_5730,3304557,2018,1338.0,938
RES_5731,3304557,667,446.0,313
RES_5732,3304557,212,144.0,101
RES_5733,3304557,6850,4464.0,3129
RES_5734,3304557,921,622.0,436
RES_5735,3304557,12224,7972.0,5589
RES_5736,3304557,201,129.0,90
RES_5737,3304557,3200,2062.0,1446
RES_5738,3304557,6299,4035.0,2829
RES_5739,3304557,2217,1493.0,1047
RES_5740,3304557,5369,3553.0,2491
RES_5741,3304557,259,178.0,125
RES_5742,3304557,4314,2873.0,2014
RES_5743,3304557,2182,1508.0,1057
RES_5744,3304557,349,240.0,168
RES_5745,3304557,7129,5009.0,3511
RES_5746,3304557,6776,4927.0,3454
RES_5747,3304557,637,457.0,320
RES_5748,3304557,1086,776.0,544
RES_5749,3304557,3004,2005.0,1406
RES_5750,3304557,802,503.0,353
RES_5751,3304557,3623,2292.0,1607
RES_5752,3304557,1278,861.9640808459746,604
RES_5753,3304557,2208,1337.7497735666036,938
RES_5754,3304557,3081,2074.0,1454
RES_5755,3304557,3263,2202.0,1544
RES_5756,3304557,4641,3100.3211590078613,2173
RES_5757,3304557,2625,1657.3363496858824,1162
RES_5758,3304557,10777,6799.735075036294,4767
RES_5759,3304557,1691,1066.9343984305813,748
RES_5760,3304557,2122,1415.0,992
RES_5761,3304557,2691,1698.6811528852322,1191
RES_5762,3304557,3024,1907.989131196971,1338
RES_5763,3304557,200,130.0,91
RES_5764,3304557,726,480.0,336
RES_5765,3304557,5502,3652.6533853334786,2561
RES_5766,3304557,1862,1251.0,877
RES_5767,3304557,894,597.023342280293,419
RES_5768,3304557,2685,1711.0,1199
RES_5769,3304557,10524,6748.0,4731
RES_5770,3304557,1816,1166.0,817
RES_5771,3304557,2749,1726.0,1210
RES_5772,3304557,3975,2588.0,1814
RES_5773,3304904,58,39.0,25
RES_5774,3304904,347,214.0,137
RES_5775,3304904,8403,5366.0,3427
RES_5776,3304904,919,542.0,346
RES_5777,3304904,1555,903.6015489702357,577
RES_5778,3304904,1830,1123.1778373266786,717
RES_5779,3304904,266,163.0,104
RES_5780,3304904,3283,2003.1846410256985,1279
RES_5781,3304904,357,232.44216855833008,148
RES_5782,3304904,1989,1197.0,764
RES_5783,3304904,553,337.0,215
RES_5784,3304904,182,111.0,71
RES_5785,3304904,3523,2219.0,1417
RES_5786,3304904,4514,2866.0,1830
RES_5787,3304904,2853,1813.0,1158
RES_5788,3304904,122,73.0,47
RES_5789,3304904,6280,3856.0,2463
RES_5790,3304904,2267,1424.6151563682756,910
RES_5791,3304904,1803,1165.0,744
RES_5792,3304904,334,219.0,140
RES_5793,3304904,612,387.0,247
RES_5794,3304904,130,76.0,49
RES_5795,3304904,1385,828.0,529
RES_5796,3304904,384,234.5422698613429,150
RES_5797,3304904,304,199.68804287520862,128
RES_5798,3304904,1758,1029.91835561176,658
RES_5799,3304904,2259,1488.0,950
RES_5800,3304904,411,245.0,156
RES_5801,3304904,786,507.0,324
RES_5802,3304904,1585,1026.0,655
RES_5803,3304904,3385,2139.0,1366
RES_5804,3304904,3132,2089.0,1334
RES_5805,3304904,2187,1385.0,885
RES_5806,3304904,4028,2581.0,1648
RES_5807,3304904,4607,2879.0,1839
RES_5808,3304904,614,397.0,254
RES_5809,3304904,2177,1424.0,909
RES_5810,3304904,2555,1609.0,1028
RES_5811,3304904,2016,1215.9387667088201,777
RES_5812,3304904,514,335.0,214
RES_5813,3304904,2574,1623.0,1037
RES_5814,3304904,1359,870.0,556
RES_5815,3304904,693,406.0,259
RES_5816,3304904,1213,804.0,513
RES_5817,3304904,2590,1565.0913434217057,1000
RES_5818,3304904,640,384.0,245
RES_5819,3304904,1021,641.1710336276586,409
RES_5820,3304904,181,145.0,93
RES_5821,3304904,69,44.32361034054434,28
RES_5822,3304904,1066,711.0,454
RES_5823,3304904,2420,1556.0,994
RES_5824,3304904,1394,868.0,554
RES_5825,3304904,404,276.0,176
RES_5826,3304904,528,329.0,210
RES_5827,3304904,1857,1173.0,749
RES_5828,3304904,1086,690.0,441
RES_5829,3304904,4329,2674.0,1708
RES_5830,3304904,2855,1789.0,1143
RES_5831,3304904,712,539.0,344
RES_5832,3304904,1845,1317.0,841
RES_5833,3304904,86,62.0,40
RES_5834,3304904,433,239.0,153
RES_5835,3304904,246,154.0,98
RES_5836,3304904,391,244.0,156
RES_5837,3304904,478,343.0,219
RES_5838,3304904,768,497.0,317
RES_5839,3304904,1215,807.0,515
RES_5840,3304904,716,479.0,306
RES_5841,3304904,1570,1002.0,640
RES_5842,3304904,1146,735.0,469
RES_5843,3304904,3426,2167.0,1384
RES_5844,3304904,3646,2414.0,1542
RES_5845,3304904,1060,683.0,436
RES_5846,3304904,2242,1403.3236103405443,896
RES_5847,3304904,1931,1288.0,823
RES_5848,3304904,982,642.0,410
RES_5849,3304904,532,326.0,208
RES_5850,3304904,2033,1308.0,835
RES_5851,3304904,356,236.0,151
RES_5852,3304904,2148,1341.0,856
RES_5853,3304904,1301,853.0,545
RES_5854,3304904,4953,3123.0,1994
RES_5855,3304904,1204,756.0,483
RES_5856,3304904,1286,809.0,517
RES_5857,3304904,7074,4297.0,2744
RES_5858,3304904,2439,1496.0,955
RES_5859,3304904,592,420.0,268
RES_5860,3304904,1228,824.0,526
RES_5861,3304904,897,518.0,331
RES_5862,3304904,835,492.0,314
RES_5863,3304904,936,618.0,395
RES_5864,3304904,427,245.0,156
RES_5865,3304904,3235,1944.7541256831214,1242
RES_5866,3304904,1582,953.0,609
RES_5867,3304904,968,610.0,390
RES_5868,3304904,740,431.0,275
RES_5869,3304904,4616,2866.4693833544097,1831
RES_5870,3304904,1021,666.0,425
RES_5871,3304904,2530,1603.0,1024
RES_5872,3304904,4015,2536.0,1620
RES_5873,3304904,177,105.0,67
RES_5874,3304904,309,213.0,136
RES_5875,3304904,331,217.0,139
RES_5876,3304904,315,215.0,137
RES_5877,3304904,2964,1809.0,1155
RES_5878,3304904,4156,2645.0,1689
RES_5879,3304904,3536,2301.0,1469
RES_5880,3304904,106,65.0,42
RES_5881,3304904,605,388.0,248
RES_5882,3304904,99,61.0,39
RES_5883,3304904,752,465.0,297
RES_5884,3304904,379,253.0,162
RES_5885,3304904,1480,909.0,581
RES_5886,3304904,447,296.0,189
RES_5887,3304904,1128,700.0,447
RES_5888,3304904,208,120.0,77
RES_5889,3304904,1438,935.0,597
RES_5890,3304904,3959,2495.0,1593
RES_5891,3304904,4587,2988.0,1908
RES_5892,3304904,1366,862.0,551
RES_5893,3304904,22,14.13216561582573,9
RES_5894,3304904,3854,2393.0,1528
RES_5895,3304904,2425,1543.0,985
RES_5896,3304904,2739,1752.0,1119
RES_5897,3304904,206,141.0,90
RES_5898,3304904,160,113.0,72
RES_5899,3304904,90,63.0,40
RES_5900,3304904,701,475.0,303
RES_5901,3304904,697,450.0,287
RES_5902,3304904,901,601.0,384
RES_5903,3304904,254,152.0,97
RES_5904,3304904,96,64.0,41
RES_5905,3304904,1724,1050.8542269861343,671
RES_5906,3304904,4017,2455.0,1568
RES_5907,3304904,4661,2854.0,1823
RES_5908,3304904,4769,2825.0,1804
RES_5909,3304904,2091,1318.0,842
RES_5910,3304904,528,315.0,201
RES_5911,3304904,1339,868.0,554
RES_5912,3304904,304,196.0,125
RES_5913,3304904,68,43.681239176188626,28
RES_5914,3304904,3943,2592.0,1655
RES_5915,3304904,3435,2205.0,1408
RES_5916,3304904,1172,756.0,483
RES_5917,3304904,363,225.0,144
RES_5918,3304904,154,107.0,68
RES_5919,3304904,1520,985.0,629
RES_5920,3304904,2038,1274.9067023960072,814
RES_5921,3304904,1328,857.2779386296914,547
RES_5922,3304904,202,126.0,80
RES_5923,3304904,333,196.0,125
RES_5924,3304904,350,199.0,127
RES_5925,3304904,1708,1058.0,676
RES_5926,3304904,1948,1259.0,804
RES_5927,3304904,4022,2438.0,1557
RES_5928,3304904,5553,3478.182686843412,2221
RES_5929,3304904,6396,4196.0,2680
RES_5930,3304904,2895,1768.0,1129
RES_5931,3304904,4162,2666.0,1703
RES_5932,3304904,1994,1267.0,809
RES_5933,3304904,392,241.0,154
RES_5934,3304904,1074,673.0,430
RES_5935,3304904,2663,1760.991242118693,1125
RES_5936,3304904,684,429.0,274
RES_5937,3304904,1640,1048.0,669
RES_5938,3304904,2207,1429.0,913
RES_5939,3304904,3159,2050.0,1309
RES_5940,3304904,3449,2233.025260613793,1426
RES_5941,3304904,171,116.0,74
RES_5942,3304904,610,400.0,255
RES_5943,3304904,1041,651.0,416
RES_5944,3304904,3252,2158.3372177385845,1378
RES_5945,3304904,5099,3253.0,2077
RES_5946,3304904,1483,955.0,610
RES_5947,3304904,793,475.0,303
RES_5948,3304904,535,348.0,222
RES_5949,3304904,1089,730.0,466
RES_5950,3304904,1142,736.0,470
RES_5951,3304904,373,243.8474232871143,156
RES_5952,3304904,1083,699.0,446
RES_5953,3304904,587,374.0,239
RES_5954,3304904,594,409.0,261
RES_5955,3304904,486,316.0,202
RES_5956,3304904,419,275.0,176
RES_5957,3304904,204,127.0,81
RES_5958,3304904,82,52.674435477168636,34
RES_5959,3304904,845,660.0,422
RES_5960,3304904,491,345.0,220
RES_5961,3304904,470,306.0,195
RES_5962,3304904,57,34.0,22
RES_5963,3304904,693,458.0,293
RES_5964,3304904,421,266.5354661623229,170
RES_5965,3304904,565,335.0,214
RES_5966,3304904,413,273.0,174
RES_5967,3304904,398,277.0,177
RES_5968,3304904,479,296.0,189
RES_5969,3304904,1632,1112.0,710
RES_5970,3304904,856,554.0,354
RES_5971,3304904,3523,2383.0,1522
RES_5972,3304904,3590,2320.0,1482
RES_5973,3304904,264,174.0,111
RES_5974,3304904,180,107.0,68
RES_5975,3304904,2111,1400.0,894
RES_5976,3304904,743,476.0,304
RES_5977,3304904,2584,1618.0,1033
RES_5978,3304904,173,115.0,73
RES_5979,3304904,4042,2583.0,1650
RES_5980,3304904,3894,2475.0,1581
RES_5981,3304904,1856,1191.0,761
RES_5982,3304904,1731,1171.0,748
RES_5983,3304904,428,289.0,185
RES_5984,3304904,1362,860.0,549
RES_5985,3304904,675,428.0,273
RES_5986,3304904,1764,1137.0,726
RES_5987,3304904,99,65.0,42
RES_5988,3304904,40,25.694846574228603,16
RES_5989,3304904,190,136.97278520392004,87
RES_5990,3304904,1567,1005.0,642
RES_5991,3304904,1643,1127.0,720
RES_5992,3304904,1338,847.0,541
RES_5993,3304904,2146,1447.0,924
RES_5994,3304904,474,320.0,204
RES_5995,3304904,1187,774.0,494
RES_5996,3304904,904,581.0,371
RES_5997,3304904,1174,813.0,519
RES_5998,3304904,109,64.0,41
RES_5999,3304904,165,108.0,69
RES_6000,3304904,287,187.0,119
RES_6001,3304904,703,479.0,306
RES_6002,3304904,653,431.0,275
RES_6003,3304904,325,203.0,130
RES_6004,3304904,142,89.0,57
RES_6005,3304904,1109,689.0,440
RES_6006,3304904,926,618.0,395
RES_6007,3304904,3419,2188.0,1397
RES_6008,3304904,481,323.0,206
RES_6009,3304904,910,572.0,365
RES_6010,3304904,827,556.0,355
RES_6011,3304904,1632,1072.0,685
RES_6012,3304904,4279,2768.0,1768
RES_6013,3304904,1127,736.0,470
RES_6014,3304904,4055,2658.0,1697
RES_6015,3304904,3089,1992.0,1272
RES_6016,3304904,340,216.0,138
RES_6017,3304904,261,174.0,111
RES_6018,3304904,147,100.0,64
RES_6019,3304904,2132,1322.1117545187658,844
RES_6020,3304904,1291,893.1117545187658,570
RES_6021,3304904,739,437.0,279
RES_6022,3304904,638,421.0,269
RES_6023,3304904,411,258.0,165
RES_6024,3304904,1293,849.0,542
RES_6025,3304904,3752,2429.0,1551
RES_6026,3304904,394,287.0,183
RES_6027,3304904,1117,799.0,510
RES_6028,3304904,3137,2120.0,1354
RES_6029,3304904,550,360.0,230
RES_6030,3304904,509,350.0,224
RES_6031,3304904,1115,729.0,466
RES_6032,3304904,632,408.0,261
RES_6033,3304904,836,529.0,338
RES_6034,3304904,2665,1696.0,1083
RES_6035,3304904,2817,1779.0,1136
RES_6036,3304904,387,247.0,158
RES_6037,3304904,412,264.0,169
RES_6038,3304904,1245,796.0,508
RES_6039,3304904,1258,742.0,474
RES_6040,3304904,2887,1804.0,1152
RES_6041,3304904,249,162.0,103
RES_6042,3304904,1083,689.3236103405443,440
RES_6043,3304904,2913,1791.0,1144
RES_6044,3304904,918,623.0,398
RES_6045,3304904,428,284.0,181
RES_6046,3304904,339,235.0,150
RES_6047,3304904,1601,1037.0,662
RES_6048,3304904,1646,1047.0,669
RES_6049,3304904,394,247.0,158
RES_6050,3304904,550,359.0,229
RES_6051,3304904,2460,1597.44897225735,1020
RES_6052,3304904,3259,2160.0,1379
RES_6053,3304904,1600,995.0,635
RES_6054,3304904,867,567.0,362
RES_6055,3304904,1923,1287.0,822
RES_6056,3304904,532,382.0,244
RES_6057,3304904,575,386.0,247
RES_6058,3304904,309,199.0,127
RES_6059,3304904,625,427.0,273
RES_6060,3304904,1095,715.0,457
RES_6061,3304904,2598,1762.0,1125
RES_6062,3304904,1484,970.0,619
RES_6063,3304904,752,484.0,309
RES_6064,3304904,117,80.0,51
RES_6065,3304904,2357,1558.0,995
RES_6066,3304904,1511,1036.0,662
RES_6067,3304904,821,552.0,353
RES_6068,3304904,2492,1630.0,1041
RES_6069,3304904,422,281.0,179
RES_6070,3304904,467,329.0592791088929,210
RES_6071,3304904,106,78.0,50
RES_6072,3304904,1650,1044.1117545187658,667
RES_6073,3304904,331,207.0,132
RES_6074,3304904,538,337.0,215
RES_6075,3304904,121,75.0,48
RES_6076,3304904,2619,1662.0,1061
RES_6077,3304904,212,133.0,85
RES_6078,3304904,255,176.0,112
RES_6079,3304904,858,555.0,354
RES_6080,3304904,529,331.82020849103435,212
RES_6081,3304904,242,152.0,97
RES_6082,3304904,514,346.0,221
RES_6083,3304904,634,445.8474232871143,285
RES_6084,3304904,140,92.0,59
RES_6085,3304904,514,336.0,215
RES_6086,3304904,354,258.0,165
RES_6087,3304904,456,278.0,178
RES_6088,3304904,304,192.0,123
RES_6089,3304904,2075,1386.0,885
RES_6090,3304904,1892,1220.0,779
RES_6091,3304904,216,138.75217150083446,89
RES_6092,3304904,871,564.0,360
RES_6093,3304904,2626,1701.0,1086
RES_6094,3304904,2835,1794.0,1146
RES_6095,3304904,1869,1289.9251593107801,824
RES_6096,3304904,2452,1617.0,1033
RES_6097,3304904,1863,1199.0,766
RES_6098,3304904,2067,1328.0,848
RES_6099,3304904,471,326.0,208
RES_6100,3304904,3614,2318.0,1480
RES_6101,3304904,2354,1542.0,985
RES_6102,3304904,364,265.0,169
RES_6103,3304904,450,281.0,179
RES_6104,3304904,748,475.0,303
RES_6105,3304904,257,177.0,113
RES_6106,3304904,378,302.0,193
RES_6107,3304904,146,95.0,61
RES_6108,3304904,51,39.0,25
RES_6109,3304904,438,297.0,190
RES_6110,3304904,376,249.0,159
RES_6111,3304904,330,208.0,133
RES_6112,3304904,334,217.0,139
RES_6113,3304904,2122,1420.0,907
RES_6114,3304904,165,111.0,71
RES_6115,3304904,2395,1682.0,1074
RES_6116,3304904,1240,822.0,525
RES_6117,3304904,769,507.0,324
RES_6118,3304904,13,8.350825136624296,5
RES_6119,3304904,331,207.0,132
RES_6120,3304904,1105,751.0,480
RES_6121,3304904,630,415.0,265
RES_6122,3304904,1156,811.9271134930672,519
RES_6123,3304904,3871,2543.0,1624
RES_6124,3304904,3565,2418.0,1544
RES_6125,3304904,1880,1305.0,833
RES_6126,3304904,3208,2123.0,1356
RES_6127,3304904,7226,4832.0,3086
RES_6128,3304904,6447,4266.0,2724
RES_6129,3304904,6937,4697.0,3000
RES_6130,3304904,2469,1685.0,1076
RES_6131,3304904,4254,2750.0,1756
RES_6132,3304904,6889,4536.0,2897
RES_6133,3304904,5411,3673.0,2346
RES_6134,3304904,2746,1857.0,1186
RES_6135,3304904,1586,1047.0,669
RES_6136,3304904,3821,2473.0,1579
RES_6137,3304904,1144,747.0,477
RES_6138,3304904,223,148.0,95
RES_6139,3304904,181,109.0,70
RES_6140,3304904,178,128.0,82
RES_6141,3304904,462,317.0,202
RES_6142,3304904,558,360.0,230
RES_6143,3304904,182,124.0,79
RES_6144,3304904,1823,1197.0845397226858,764
RES_6145,3304904,2250,1550.0,990
RES_6146,3304904,107,71.0,45
RES_6147,3304904,62,39.82701219005433,25
RES_6148,3304904,456,298.0,190
RES_6149,3304904,735,491.0,314
RES_6150,3304904,4182,2687.0,1716
RES_6151,3304904,722,461.0,294
RES_6152,3304904,1689,1125.0,718
RES_6153,3304904,4201,2800.0,1788
RES_6154,3304904,3506,2328.0,1487
RES_6155,3304904,335,233.0,149
RES_6156,3304904,2324,1532.0,978
RES_6157,3304904,1434,930.0,594
RES_6158,3304904,224,157.0,100
RES_6159,3304904,61,50.0,32
RES_6160,3304904,126,78.0,50
RES_6161,3304904,486,309.0,197
RES_6162,3304904,1042,694.6744354771686,444
RES_6163,3304904,918,592.0,378
RES_6164,3304904,2051,1367.0,873
RES_6165,3304904,839,549.0,351
RES_6166,3304904,1036,624.0,399
RES_6167,3304904,922,585.0,374
RES_6168,3304904,2237,1502.0252606137929,959
RES_6169,3304904,446,317.0,202
RES_6170,3304904,3876,2661.0,1699
RES_6171,3304904,356,228.0,146
RES_6172,3304904,1860,1206.0,770
RES_6173,3304904,556,388.0,248
RES_6174,3304904,2802,1827.0,1167
RES_6175,3304904,943,634.0,405
RES_6176,3304904,393,262.0,167
RES_6177,3304904,72,46.25072383361149,30
RES_6178,3304904,702,441.0,282
RES_6179,3304904,1187,801.0,512
RES_6180,3304904,159,97.0,62
RES_6181,3304904,919,552.0,353
RES_6182,3304904,1147,766.0,489
RES_6183,3304904,4484,2984.0,1906
RES_6184,3304904,282,177.7541256831215,114
RES_6185,3304904,2474,1670.0,1067
RES_6186,3304904,504,320.0,204
RES_6187,3304904,313,203.0,130
RES_6188,3304904,868,539.0,344
RES_6189,3304904,150,82.0,52
RES_6190,3304904,278,191.10495081974577,122
RES_6191,3304904,379,241.0,154
RES_6192,3304904,1243,803.0,513
RES_6193,3304904,3829,2880.0,1839
RES_6194,3304904,665,462.6083526692558,295
RES_6195,3304904,1397,907.0,579
RES_6196,3304904,5622,3788.0,2419
RES_6197,3304904,1444,964.0,616
RES_6198,3304904,34,21.840619588094313,14
RES_6199,3304904,350,219.0,140
RES_6200,3304904,208,126.0,80
RES_6201,3304904,671,430.0,275
RES_6202,3304904,1555,1031.0,658
RES_6203,3304904,1329,822.8862912989472,526
RES_6204,3304904,666,417.0,266
RES_6205,3304904,803,550.5490735603629,352
RES_6206,3304904,1509,1004.0,641
RES_6207,3304904,5661,3821.0,2440
RES_6208,3304904,1743,1174.6423711643556,750
RES_6209,3304904,3335,2192.0,1400
RES_6210,3304904,2385,1506.5354661623228,962
RES_6211,3304904,2040,1406.0,898
RES_6212,3304904,2758,1836.0,1173
RES_6213,3304904,1340,905.0,578
RES_6214,3304904,1165,785.0,501
RES_6215,3304904,38,24.41010424551717,16
RES_6216,3304904,167,116.0,74
RES_6217,3304904,69,41.0,26
RES_6218,3304904,3357,2088.0,1333
RES_6219,3304904,3007,1928.0,1231
RES_6220,3304904,483,291.0,186
RES_6221,3304904,144,96.0,61
RES_6222,3304904,860,568.0,363
RES_6223,3304904,1222,818.0,522
RES_6224,3304904,97,69.0,44
RES_6225,3304904,2111,1332.0,851
RES_6226,3304904,494,318.0,203
RES_6227,3304904,430,259.0,165
RES_6228,3304904,4105,2609.0,1666
RES_6229,3304904,3598,2290.0,1462
RES_6230,3304904,1604,1014.0,648
RES_6231,3304904,904,609.0,389
RES_6232,3304904,578,357.0,228
RES_6233,3304904,3938,2423.0,1547
RES_6234,3304904,1430,846.0,540
RES_6235,3304904,1467,889.8202084910344,568
RES_6236,3304904,2801,1685.0,1076
RES_6237,3304904,3457,2136.294441362177,1364
RES_6238,3304904,199,113.0,72
RES_6239,3304904,403,247.0,158
RES_6240,3304904,2353,1488.0,950
RES_6241,3304904,3585,2275.3031992434844,1453
RES_6242,3304904,3175,1994.0,1273
RES_6243,3304904,572,337.0,215
RES_6244,3304904,1452,916.0,585
RES_6245,3304904,299,191.0,122
RES_6246,3304904,434,285.0,182
RES_6247,3304904,2772,1696.050521227586,1083
RES_6248,3304904,398,274.0,175
RES_6249,3304904,1247,864.0,552
RES_6250,3304904,369,240.0,153
RES_6251,3304904,2341,1712.1710336276587,1093
RES_6252,3304904,4252,2760.0,1763
RES_6253,3304904,1046,748.0,478
RES_6254,3304904,1658,999.0524754098728,638
RES_6255,3304904,80,51.389693148457205,33
RES_6256,3304904,1142,666.97278520392,426
RES_6257,3304904,2978,1821.0,1163
RES_6258,3304904,381,233.0,149
RES_6259,3304904,732,517.0,330
RES_6260,3304904,2116,1318.2759844474044,842
